CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,17,0,16,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,62,255,255,255,26,255,0,255,255,255
0,0,0,0,0,0,0,25,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
145,255,0,0,0,0,0,0,0,0,0,0
255,255,43,99,17,0,83,0,255,0,0,0
255,255,255,255,255,79,255,0,255,54,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,3,255,0,255,0,255,255,255
0,0,0,0,0,8,0,5,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
