CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,8,0,16,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,40,255,215,255,24,255,0,255,255,255
0,0,0,0,0,1,0,23,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
174,255,0,0,0,0,0,0,0,0,0,0
255,255,63,123,22,0,76,0,255,0,0,0
255,255,255,255,255,78,255,0,255,52,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,10,255,2,255,1,255,0,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
