CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,14,255,21,0,21,0,255,0,0,0
255,255,255,255,255,227,255,2,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,43,255,206,255,32,255,0,255,255,255
0,0,0,0,0,1,0,34,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
184,255,0,0,0,0,0,0,0,0,0,0
255,255,52,124,20,0,84,0,255,0,0,0
255,255,255,255,255,76,255,0,255,55,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,1,255,0,255,0,255,255,255
0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
