CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,32,0,26,0,255,0,1,0
255,255,255,255,255,255,255,7,255,255,255,5
2,0,255,255,255,255,255,255,255,255,255,255
0,0,56,255,250,255,33,255,0,255,255,255
0,0,0,0,0,0,0,26,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
165,255,0,0,0,0,0,0,0,0,0,0
255,255,65,114,27,0,113,0,255,0,0,0
255,255,255,255,255,59,255,0,255,50,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,22,255,8,255,3,255,2,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
