CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,18,0,15,0,255,0,0,0
255,255,255,255,255,254,255,2,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,187,255,26,255,0,255,255,255
0,0,0,0,0,0,0,31,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
161,255,0,0,0,0,0,0,0,0,0,0
255,255,36,95,14,0,80,0,255,0,0,0
255,255,255,255,255,72,255,0,255,59,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,2,255,0,255,0,255,255,255
0,0,0,0,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
