CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,13,0,24,0,255,0,1,0
255,255,255,255,255,255,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,48,255,206,255,28,255,0,255,255,255
0,0,0,0,0,0,0,39,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
157,255,0,0,0,0,0,0,0,0,0,0
255,255,70,132,35,0,98,0,255,0,0,0
255,255,255,255,255,42,255,0,255,41,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,5,255,0,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
