CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,255,13,0,13,0,255,0,0,0
255,255,255,255,255,255,255,5,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,58,255,235,255,24,255,0,255,255,255
0,0,0,0,0,0,0,36,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
158,255,0,0,0,0,0,0,0,0,0,0
255,255,65,136,29,0,111,0,255,0,0,0
255,255,255,255,255,84,255,0,255,63,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,11,255,4,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0
