CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,17,255,18,0,17,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,55,255,255,255,41,255,0,255,255,255
0,0,0,0,0,0,0,44,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
169,255,0,0,0,0,0,0,0,0,0,0
255,255,66,143,31,0,104,0,255,0,0,0
255,255,255,255,255,79,255,0,255,61,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,1,255,0,255,0,255,255,255
0,0,0,0,0,3,0,6,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
