CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,11,0,19,0,255,0,1,0
255,255,255,255,255,255,255,1,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,33,255,180,255,21,255,0,255,255,255
0,0,0,0,0,0,0,38,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
173,255,0,0,0,0,0,0,0,0,0,0
255,255,72,140,24,0,107,0,255,0,0,0
255,255,255,255,255,76,255,0,255,81,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,255,2,255,0,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
