CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,255,11,0,16,0,255,0,3,0
255,255,255,255,255,255,255,3,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,50,255,231,255,25,255,0,255,255,255
0,0,0,0,0,2,0,48,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
183,255,0,0,0,0,0,0,0,0,0,0
255,255,40,98,21,0,97,0,255,0,0,0
255,255,255,255,255,61,255,0,255,69,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
