CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,225,5,0,8,0,255,0,0,0
255,255,255,255,255,231,255,2,255,255,255,1
8,0,255,255,255,255,255,255,255,255,255,255
0,0,54,255,255,255,28,255,0,255,255,255
0,0,0,0,0,0,0,27,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
116,255,0,0,0,0,0,0,0,0,0,0
255,255,61,125,33,0,102,0,255,0,0,0
255,255,255,255,255,46,255,0,255,43,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,8,255,3,255,2,255,1,255,255,255
0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
