CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,13,255,22,0,24,0,255,0,0,0
255,255,255,255,255,255,255,4,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,38,255,252,255,30,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
225,255,0,0,0,0,0,0,0,0,0,0
255,255,41,116,16,0,66,0,255,0,0,0
255,255,255,255,255,63,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,7,255,0,255,0,255,0,255,255,255
0,0,0,0,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
