CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,21,0,23,0,255,0,0,0
255,255,255,255,255,243,255,4,255,255,255,2
3,0,255,255,255,255,255,255,255,255,255,255
0,0,49,255,255,255,49,255,0,255,255,255
0,0,0,0,0,1,0,41,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
172,255,0,0,0,0,0,0,0,0,0,0
255,255,40,102,23,0,93,0,255,0,0,0
255,255,255,255,255,70,255,0,255,35,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,10,255,3,255,4,255,1,255,255,255
0,0,0,0,0,3,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
