CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,16,255,30,0,26,0,255,0,3,0
255,255,255,255,255,244,255,4,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,48,255,210,255,42,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
122,255,0,0,0,0,0,0,0,0,0,0
255,255,55,92,25,0,94,0,255,0,0,0
255,255,255,255,255,102,255,0,255,70,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,2,255,1,255,0,255,255,255
0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
