CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,17,255,21,0,21,0,255,0,2,0
255,255,255,255,255,255,255,3,255,255,255,0
11,0,255,255,255,255,255,255,255,255,255,255
0,0,39,255,185,255,25,255,0,255,255,255
0,0,0,0,0,0,0,44,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
152,255,0,0,0,0,0,0,0,0,0,0
255,255,55,129,29,0,94,0,255,0,0,0
255,255,255,255,255,95,255,0,255,83,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,2,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
