CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,9,0,19,0,255,0,1,0
255,255,255,255,255,255,255,4,255,255,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,46,255,233,255,14,255,0,255,255,255
0,0,0,0,0,0,0,31,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
181,255,0,0,0,0,0,0,0,0,0,0
255,255,76,128,36,0,115,0,255,0,1,0
255,255,255,255,255,69,255,0,255,48,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,4,255,2,255,1,255,255,255
0,0,0,0,0,2,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
