CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,17,0,16,0,255,0,1,0
255,255,255,255,255,252,255,2,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,63,255,255,255,41,255,0,255,255,255
0,0,0,0,0,0,0,36,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
143,255,0,0,0,0,0,0,0,0,0,0
255,255,69,121,37,0,98,0,255,0,0,0
255,255,255,255,255,50,255,0,255,52,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,3,255,0,255,0,255,255,255
0,0,0,0,0,6,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
