CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,13,0,25,0,255,0,0,0
255,255,255,255,255,234,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,46,255,238,255,35,255,0,255,255,255
0,0,0,0,0,1,0,33,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
169,255,0,0,0,0,0,0,0,0,0,0
255,255,53,105,23,0,71,0,255,0,0,0
255,255,255,255,255,82,255,0,255,59,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,7,255,3,255,2,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
