CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,20,0,13,0,255,0,3,0
255,255,255,255,255,249,255,2,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,40,255,194,255,28,255,0,255,255,255
0,0,0,0,0,0,0,21,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
125,255,0,0,0,0,0,0,0,0,0,0
255,255,64,148,33,0,124,0,255,0,0,0
255,255,255,255,255,58,255,0,255,36,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,19,255,6,255,4,255,2,255,255,255
0,0,0,0,0,2,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
