CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,24,255,34,0,30,0,255,0,2,0
255,255,255,255,255,235,255,6,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,216,255,26,255,0,255,255,255
0,0,0,0,0,0,0,37,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
160,255,0,0,0,0,0,0,0,0,0,0
255,255,35,96,14,0,76,0,255,0,0,0
255,255,255,255,255,69,255,0,255,51,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,6,255,1,255,1,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
