CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,14,255,20,0,18,0,255,0,1,0
255,255,255,255,255,255,255,7,255,255,255,4
0,0,255,255,255,255,255,255,255,255,255,255
0,0,56,255,221,255,33,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
140,255,0,0,0,0,0,0,0,0,0,0
255,255,56,110,27,0,81,0,255,0,0,0
255,255,255,255,255,64,255,0,255,58,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
