CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,13,0,13,0,255,0,0,0
255,255,255,255,255,250,255,2,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,46,255,255,255,28,255,0,255,255,255
0,0,0,0,0,0,0,27,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
105,255,0,0,0,0,0,0,0,0,0,0
255,255,39,102,18,0,76,0,255,0,0,0
255,255,255,255,255,52,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
