CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,255,10,0,14,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,245,255,33,255,0,255,255,255
0,0,0,0,0,1,0,26,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
168,255,0,0,0,0,0,0,0,0,0,0
255,255,52,99,25,0,93,0,255,0,0,0
255,255,255,255,255,65,255,0,255,72,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,5,255,1,255,4,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
