CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,10,0,26,0,255,0,0,0
255,255,255,255,255,255,255,3,255,255,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,41,255,189,255,31,255,0,255,255,255
0,0,0,0,0,2,0,26,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
201,255,0,0,0,0,0,0,0,0,0,0
255,255,34,92,13,0,69,0,255,0,0,0
255,255,255,255,255,67,255,0,255,78,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,4,255,1,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
