CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,20,0,11,0,255,0,1,0
255,255,255,255,255,255,255,6,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,41,255,242,255,33,255,0,255,255,255
0,0,0,0,0,1,0,54,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
180,255,0,0,0,0,0,0,0,0,0,0
255,255,68,124,23,0,101,0,255,0,0,0
255,255,255,255,255,93,255,0,255,72,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,5,255,2,255,0,255,255,255
0,0,0,0,0,1,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
