CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,255,17,0,12,0,255,0,2,0
255,255,255,255,255,255,255,0,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,47,255,232,255,39,255,0,255,255,255
0,0,0,0,0,0,0,41,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
156,255,0,0,0,0,0,0,0,0,0,0
255,255,34,94,13,0,53,0,255,0,0,0
255,255,255,255,255,64,255,0,255,62,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,18,255,2,255,2,255,0,255,255,255
0,0,0,0,0,8,0,6,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
